facility_id;state_id;lga_id;name;facility_type;address1;address2;phone1;phone2;email;pad_hospital_num;day_dqa;active;partner_ids;national_id;datim_id
2337;25;522;la Irewe Primary Health Centre;Rural;;0;;;;1;12;1;;;
2338;25;522;la Isashi Primary Health Centre;Rural;;0;;;;1;12;1;;;
2339;25;522;la Ishagira Primary Health Centre;Rural;;0;;;;1;12;1;;;
2340;25;522;la Kemberi Primary Health Centre;Urban;;0;;;;1;12;1;;;
2341;25;522;la Ojo Primary Health Centre;Urban;;0;;;;1;12;1;;;YE1lCEtYmen
2342;25;522;la Okoko Primary Health Centre;Urban;;0;;;;1;12;1;;;
2343;25;522;la Oyems Hospital;Urban;;0;;;;1;12;1;;;jYwlPVWe1Of
2344;25;522;la Redeemed Medial Centre;Urban;;0;;;;1;12;1;;;
2345;25;522;la Shibiri Primary Health Centre;Rural;;0;;;;1;12;1;;;
2346;25;524;la Bajulaiye Primary Health Centre;Urban;;0;;;;1;12;1;;;
2347;25;524;la CMS Primary Health Centre;Urban;;0;;;;1;12;1;;;
2348;25;524;la Jon Ken Hospital;Urban;;0;;;;1;12;1;;;
2349;25;524;la Ladilak Medical Centre;Urban;;0;;;;1;12;1;;;QHUlQhM8xbC
2350;25;524;la Osuntuyi Medical Centre;Urban;;0;;;;1;12;1;;;
2351;25;524;la R Jolad Hospital;Urban;;0;;;;1;12;1;;;jqzAWd7hBmC
2352;25;524;la We Care Hospital;Urban;;0;;;;1;12;1;;;
2353;25;525;la Akerela Primary Health Centre;Urban;;0;;;;1;12;1;;;pHurIQKNsWD
2354;25;525;la Angel Hospital;Urban;;0;;;;1;12;1;;;Xv3i86fz8X7
2355;25;525;la Anjorin Primary Health Centre;Urban;;0;;;;1;12;1;;;k4Bh8Ybj0TI
2356;25;525;la Baruwa Primary Health Centre;Urban;;0;;;;1;12;1;;;JOqyhnhH3M4
2357;25;525;la Coker Aguda Primary Health Centre;Urban;;0;;;;1;12;1;;;oi20uK7Rp5J
2358;25;525;la Duro-Oyedoyin Primary Health Centre;Urban;;0;;;;1;12;1;;;v9uFBwZQ03j
2359;25;525;la Ejire Primary Health Centre;Urban;;0;;;;1;12;1;;;uaMxMXAlb8k
2360;25;525;la First Faith Medical Centre;Urban;;0;;;;1;12;1;;;USrTyZidFRU
2361;25;525;la Havana Specialist Hospital;Urban;;0;;;;1;12;1;;;
2362;25;525;la Orile Primary Health Centre;Urban;;0;;;;1;12;1;;;tdHJlJ24DRu
2363;25;525;la Randle General Hospital;Urban;;0;;;;1;12;1;;;J3Rct6AHcSm
2364;25;525;la Salus Infirmorum Catholic Hospital;Urban;;0;;;;1;12;1;;;PEpg04JumzO
2365;25;525;la Surulere Able God Hosital;Urban;;0;;;;1;12;1;;;VBdvUQ1IMCj
2366;25;525;la Surulere Mezonel Hospital;Urban;;0;;;;1;12;1;;;P0Hdzdt87qy
2367;25;525;la Surulere The Family Clinic;Urban;;0;;;;1;12;1;;;DCKSFia8ng7
2368;25;525;la Tree of Life Hospital;Urban;;0;;;;1;12;1;;;
2369;33;682;ri Abua General Hospital;Rural;;0;;;;1;12;1;;;s7iNeUuoOz1
2370;33;682;ri Agada Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2371;33;682;ri Aminigboko Cottage Hospital;Rural;;0;;;;1;12;1;;;
2372;33;682;ri Anyu Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2373;33;682;ri Egbolom Health Centre;Rural;;0;;;;1;12;1;;;
2374;33;682;ri Ogbema Model Primary Health Centre;Rural;;0;;;;1;12;1;;;DFX73rTOsJX
2375;33;682;ri Otagpha Health Centre;Rural;;0;;;;1;12;1;;;
2376;33;683;ri Ahoada Gbeye Clinic Annex;Urban;;0;;;;1;12;1;;;GpVQHGY264w
2377;33;683;ri Ahoada General Hospital;Urban;;0;;;;1;12;1;;;a5TU20BYdFY
2378;33;683;ri Ahoada Model Primary Health Centre;Urban;;0;;;;1;12;1;;;FuflWBrELyY
2379;33;683;ri Edeoha Primary Health Centre;Rural;;0;;;;1;12;1;;;
2380;33;683;ri Ihugbogo Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2381;33;683;ri Ihuowo NYSC/CB Health Centre;Rural;;0;;;;1;12;1;;;
2382;33;683;ri Odiabidi Primary Health Centre;Rural;;0;;;;1;12;1;;;
2383;33;683;ri Odimudie Primary Health Centre;Rural;;0;;;;1;12;1;;;
2384;33;683;ri Ula Upata Beulah Clinic;Rural;;0;;;;1;12;1;;;ovKn2kFyVu1
2385;33;683;ri Ula-Ukpata Model Primary Health Centre;Urban;;0;;;;1;12;1;;;
2386;33;684;ri Akininma Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2387;33;684;ri Edagberi Cottage Hospital;Rural;;0;;;;1;12;1;;;
2388;33;684;ri Ikodi Health Centre;Rural;;0;;;;1;12;1;;;
2389;33;684;ri Ikodi-Engeni Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2390;33;684;ri Lengro Medical Centre;Urban;;0;;;;1;12;1;;;aM2ElZuLpx2
2391;33;684;ri Mbiama Primary Health Centre;Rural;;0;;;;1;12;1;;;
2392;33;684;ri Odioku Primary Health Centre;Rural;;0;;;;1;12;1;;;
2393;33;684;ri Okarki Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2394;33;684;ri Okogbe Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2395;33;684;ri Ubeta Primary Health Centre;Rural;;0;;;;1;12;1;;;
2396;33;684;ri Ubio Primary Health Centre;Rural;;0;;;;1;12;1;;;
2397;33;684;ri Udawu Health Centre;Rural;;0;;;;1;12;1;;;
2398;33;685;ri Abisa Comprehensive Health Centre;Rural;;0;;;;1;12;1;;;
2399;33;685;ri Abonnema Comprehensive Health Centre;Rural;;0;;;;1;12;1;;;
2400;33;685;ri Abonnema General Hospital;Rural;;0;;;;1;12;1;;;
2401;33;685;ri Eleme Sangama Comprehensive Health Centre;Rural;;0;;;;1;12;1;;;
2402;33;685;ri Idama Comprehensive Health Centre;Rural;;0;;;;1;12;1;;;
2403;33;685;ri Kula Comprehensive Health Centre;Rural;;0;;;;1;12;1;;;
2404;33;685;ri Obonoma Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2405;33;685;ri Soku Cottage Hospital;Rural;;0;;;;1;12;1;;;
2406;33;686;ri Ajakaja Health Centre;Rural;;0;;;;1;12;1;;;
2407;33;686;ri Asarama Health Centre;Rural;;0;;;;1;12;1;;;
2408;33;686;ri Ataba Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2409;33;686;ri Ebukuma Health Centre;Rural;;0;;;;1;12;1;;;
2410;33;686;ri Egbormung Health Centre;Rural;;0;;;;1;12;1;;;
2411;33;686;ri Egwede Health Centre;Rural;;0;;;;1;12;1;;;
2412;33;686;ri Ekede Health Centre;Rural;;0;;;;1;12;1;;;
2413;33;686;ri Engedem Health Centre;Rural;;0;;;;1;12;1;;;
2414;33;686;ri Ikuru town Health Centre;Rural;;0;;;;1;12;1;;;
2415;33;686;ri Inyong-Orong Primary Health Centre;Rural;;0;;;;1;12;1;;;
2416;33;686;ri Isiodun Health Centre;Rural;;0;;;;1;12;1;;;
2417;33;686;ri Iwoama Health Centre;Rural;;0;;;;1;12;1;;;
2418;33;686;ri Ngo General Hospital;Rural;;0;;;;1;12;1;;;GzexcKgtftB
2419;33;686;ri NGO Health Centre;Rural;;0;;;;1;12;1;;;
2420;33;686;ri Okorobile Health Centre;Rural;;0;;;;1;12;1;;;
2421;33;686;ri Oyorokoto Health Centre;Rural;;0;;;;1;12;1;;;
2422;33;686;ri Unyeada Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2423;33;686;ri Unyeagala Health Centre;Rural;;0;;;;1;12;1;;;
2424;33;687;ri Abalama Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2425;33;687;ri Buguma General Hospital;Rural;;0;;;;1;12;1;;;
2426;33;687;ri Buguma Model Primary Health Centre;Rural;;0;;;;1;12;1;;;gvUEfvgtJ95
2427;33;687;ri Ido Model Primary Health Centre;Urban;;0;;;;1;12;1;;;
2428;33;687;ri Ifoko Health Centre;Rural;;0;;;;1;12;1;;;
2429;33;687;ri Krakrama Health Centre;Rural;;0;;;;1;12;1;;;
2430;33;687;ri Sama Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2431;33;687;ri Sangam Health Centre;Rural;;0;;;;1;12;1;;;
2432;33;687;ri Tema Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2433;33;688;ri Banigo Health Centre;Rural;;0;;;;1;12;1;;;
2434;33;688;ri Bonny General Hospital;Rural;;0;;;;1;12;1;;;FZFVPhZzikF
2435;33;688;ri Bonny Health Centre;Urban;;0;;;;1;12;1;;;tCN3TSuXyOc
2436;33;688;ri Channel Clinic;Urban;;0;;;;1;12;1;;;
2437;33;688;ri Dema Abbey Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2438;33;688;ri Finima Health Centre;Rural;;0;;;;1;12;1;;;
2439;33;688;ri St. Charles Surgery;Urban;;0;;;;1;12;1;;;Hfn0KaTBQmf
2440;33;688;ri St. Peters Clinic;Urban;;0;;;;1;12;1;;;lw44OGucUJT
2441;33;689;ri Bakana Primary Health Centre;Rural;;0;;;;1;12;1;;;
2442;33;689;ri Bille Primary Health Centre;Rural;;0;;;;1;12;1;;;
2443;33;689;ri Degema General Hospital;Rural;;0;;;;1;12;1;;;uTSKSwmTe3i
2444;33;689;ri Degema Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2445;33;689;ri Obuama Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2446;33;689;ri Oguru-Ama Primary Health Ceentre;Rural;;0;;;;1;12;1;;;
2447;33;689;ri Osokun Primary Health Centre;Rural;;0;;;;1;12;1;;;
2448;33;689;ri Tombia Model Primary Health Centre;Urban;;0;;;;1;12;1;;;
2449;33;690;ri Agbonchia Model Primary Health Centre;Rural;;0;;;;1;12;1;;;u4nsK8x6P0T
2450;33;690;ri Dorkson Medical Clinic;Rural;;0;;;;1;12;1;;;fIwVIJYge6w
2451;33;690;ri Ebubu Model Primary Health Centre;Rural;;0;;;;1;12;1;;;ELZiKtYXYYY
2452;33;690;ri Eteo Model Primary Health Centre;Rural;;0;;;;1;12;1;;;WGgn9RuaG6V
2453;33;690;ri Nchia Health Centre;Rural;;0;;;;1;12;1;;;OxwWC4ptpOq
2454;33;690;ri Onne Model Primary Health Centre;Rural;;0;;;;1;12;1;;;XmHZEGimDTM
2455;33;691;ri Akpabu Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2456;33;691;ri Egbeda Primary Health Centre;Rural;;0;;;;1;12;1;;;
2457;33;691;ri Emuoha General hospital;Rural;;0;;;;1;12;1;;;
2458;33;691;ri Ibaa Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2459;33;691;ri Ndele Model Primary Health Centre;Rural;;0;;;;1;12;1;;;O3aP7XpQF7p
2460;33;691;ri Oduoha Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2461;33;691;ri Ogbakiri Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2462;33;691;ri Omudioga Health Centre;rural;;0;;;;1;12;1;;;
2463;33;691;ri Rukdoku Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2464;33;691;ri Rumuewhor Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2465;33;691;ri Rumuji Model Primary Health Centre;Rural;;0;;;;1;12;1;;;tuynia9m3nq
2466;33;691;ri Ubumini Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2467;33;692;ri Afara Health Centre;Rural;;0;;;;1;12;1;;;
2468;33;692;ri Chokocho Health Centre;Rural;;0;;;;1;12;1;;;
2469;33;692;ri Chokota Health Centre;Rural;;0;;;;1;12;1;;;
2470;33;692;ri Nihi Health Centre;Rural;;0;;;;1;12;1;;;
2471;33;692;ri Obite Health Centre (Etche);Rural;;0;;;;1;12;1;;;
2472;33;692;ri Ozuzu Health Centre;Rural;;0;;;;1;12;1;;;
2473;33;692;ri Ulakwo Health Centre;Rural;;0;;;;1;12;1;;;
2474;33;692;ri Umuaturu Primary Health Centre;Rural;;0;;;;1;12;1;;;
2475;33;692;ri Umuebule Cottage Hospital;Urban;;0;;;;1;12;1;;;rSvimK96wuu
2476;33;693;ri Barako Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2477;33;693;ri B-Dere Primary Health Centre;Rural;;0;;;;1;12;1;;;
2478;33;693;ri Biara Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2479;33;693;ri Dumkil Medical Centre;Rural;;0;;;;1;12;1;;;yqVkTJjtwUh
2480;33;693;ri K-Dere Primary Health Centre;Rural;;0;;;;1;12;1;;;
2481;33;693;ri Nweol Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2482;33;693;ri Terrebor General Hospital;Rural;;0;;;;1;12;1;;;nTOggT8y4RW
2483;33;693;ri Yeghe Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2484;33;694;ri Adanta Model Primary Health Centre;Rural;;0;;;;1;12;1;;;ELeCbnLLp5I
2485;33;694;ri Aluu Model Primary Health Centre;Rural;;0;;;;1;12;1;;;Bp386GWe6cG
2486;33;694;ri Elele Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2487;33;694;ri Igwurutta Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2488;33;694;ri Ipo Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2489;33;694;ri Isiokpo General Hospital;Urban;;0;;;;1;12;1;;;XFDJkiGqk2X
2490;33;694;ri Mbodo Aluu Primary Health Centre;Rural;;0;;;;1;12;1;;;l79OCqShrlD
2491;33;694;ri Omademe Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2492;33;694;ri Omagwa Health Centre;Rural;;0;;;;1;12;1;;;
2493;33;694;ri Omerelu Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2494;33;694;ri Omunawa Primary Health Centre;Rural;;0;;;;1;12;1;;;
2495;33;694;ri Ozuaha Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2496;33;694;ri Ubima General Hospital;Rural;;0;;;;1;12;1;;;
2497;33;694;ri Ubima Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2498;33;695;ri Bane Model Primary Health Centre;Urban;;0;;;;1;12;1;;;
2499;33;695;ri Beeri Model Primary Health Centre;Rural;;0;;;;1;12;1;;;m5JBYmg2y9O
2500;33;695;ri Bori Inadum Medical Centre;Rural;;0;;;;1;12;1;;;jbjCB91Bild
2501;33;695;ri Bori Primary Health Centre;Urban;;0;;;;1;12;1;;;
2502;33;695;ri Gwara Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2503;33;695;ri Kpean Model Primary Health Centre;Rural;;0;;;;1;12;1;;;iKjS8IqEgfA
2504;33;695;ri Kwawa Health Centre;Rural;;0;;;;1;12;1;;;
2505;33;695;ri Luawii Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2506;33;695;ri Miracle Medical Centre;Rural;;0;;;;1;12;1;;;
2507;33;695;ri Okwale Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2508;33;695;ri Opuoko Model Primary Health Centre;Rural;;0;;;;1;12;1;;;hgyAkSpLcLo
2509;33;695;ri Pope John Paul Clinic;Rural;;0;;;;1;12;1;;;cZejFgfeC75
2510;33;695;ri Taaba Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2511;33;695;ri Wiyaakara Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2512;33;696;ri Bridgestone Hospital Rukpuku;Urban;;0;;;;1;12;1;;;rb71tVhQZQh
2513;33;696;ri Ebony Hospital Ltd Rumuola;Urban;;0;;;;1;12;1;;;
2514;33;696;ri EL Joedam Hospital Mgbuoba;Urban;;0;;;;1;12;1;;;iNNmE9xRAP4
2515;33;696;ri Jose Vital Clinic Rumuokoro;Urban;;0;;;;1;12;1;;;XhqFPDF5Lgo
2516;33;696;ri Pamo Clinic and Hospital Rumuomasi;Urban;;0;;;;1;12;1;;;d77qUJFNE9j
2517;33;696;ri Prime Medical Rumuogba;Urban;;0;;;;1;12;1;;;GTtV8jXqaOs
2518;33;696;ri Queens Clinic Rumuekukon;Urban;;0;;;;1;12;1;;;PGYFOUj6o33
2519;33;696;ri Samstel Clinic Rumuokokro;Urban;;0;;;;1;12;1;;;sUjtV38CSwh
2520;33;696;ri St. Elizabeth Specialist Clinic Rumuokwuta;Urban;;0;;;;1;12;1;;;OAyA3JMltco
2521;33;696;ri Vita Medical Centre Borokiri;Urban;;0;;;;1;12;1;;;LYE4gxmchSc
2522;33;696;ri Alphonso Hospital;Urban;;0;;;;1;12;1;;;qII33eHwDcJ
2523;33;696;ri Amazing Grace Hospital;Urban;;0;;;;1;12;1;;;eKpQKBr7Chq
2524;33;696;ri Atinu Critical Care Hospital;Rural;;0;;;;1;12;1;;;wbtGFDS6upN
2525;33;696;ri Bennod Clinic;Urban;;0;;;;1;12;1;;;hQNoCXAzZkV
2526;33;696;ri Bossom Hospital and Physiotherapy;Urban;;0;;;;1;12;1;;;Nr60PVs8Y1j
2527;33;696;ri Calvary Hospital;Urban;;0;;;;1;12;1;;;FXh3o3CUuZ4
2528;33;696;ri Castle Clinic;Urban;;0;;;;1;12;1;;;UQAvmmfKxGK
2529;33;696;ri Christmed Clinic;URBAN;;0;;;;1;12;1;;;S7j6uPImozO
2530;33;696;ri College of Health Technology Clinic;Urban;;0;;;;1;12;1;;;hfyt7OwScuM
2531;33;696;ri Dapel Hospital Ltd;Urban;;0;;;;1;12;1;;;HvOMaWS0Q6M
2532;33;696;ri Defem Clinic;Urban;;0;;;;1;12;1;;;Zy3ZNIPL4ia
2533;33;696;ri Elelenwo FSP Health Centre;Rural;;0;;;;1;12;1;;;Pcf3kHVaQuk
2534;33;696;ri Eli Johnson Specialist Hospital;Urban;;0;;;;1;12;1;;;zBrPyIU741M
2535;33;696;ri Eliozu Model Primary Health Centre;Rural;;0;;;;1;12;1;;;fUNUMu5BYHG
2536;33;696;ri Eneka Model Primary Health Centre;Rural;;0;;;;1;12;1;;;BpdDwXvjnv2
2537;33;696;ri First Rivers Hospital;Urban;;0;;;;1;12;1;;;vwoRfOHnrAs
2538;33;696;ri Gracious Peters Medical Centre;Urban;;0;;;;1;12;1;;;
2539;33;696;ri Harleys Clinic;Urban;;0;;;;1;12;1;;;mUcQ4bhfDcm
2540;33;696;ri Holy Child Hospital;Urban;;0;;;;1;12;1;;;PzoW3ax1kED
2541;33;696;ri Immanuel Hospital;Urban;;0;;;;1;12;1;;;EKO4jkufo30
2542;33;696;ri Iriebe Primary Health Centre;Rural;;0;;;;1;12;1;;;qIjWndeKXZq
2543;33;696;ri Kendox Medical Services;Urban;;0;;;;1;12;1;;;tU6NlKR1Brm
2544;33;696;ri Lifeforte Specialist Hospital;Urban;;0;;;;1;12;1;;;rfz4sNUcXgh
2545;33;696;ri Maryland Healthcare;Urban;;0;;;;1;12;1;;;ofYyShOMakV
2546;33;696;ri Meridian Hospital;Urban;;0;;;;1;12;1;;;RmDJfQHGtay
2547;33;696;ri Moni Medical;Urban;;0;;;;1;12;1;;;pO428pd20Tw
2548;33;696;ri Obio Cottage Hospital;Rural;;0;;;;1;12;1;;;ahGtSIJrPnm
2549;33;696;ri Ozuoba Model Primary Health Centre;Rural;;0;;;;1;12;1;;;JiHYrcVKLu1
2550;33;696;ri Palmers Hospital Ltd;Urban;;0;;;;1;12;1;;;n7nMw2mokBJ
2551;33;696;ri Rivon Clnic;Urban;;0;;;;1;12;1;;;w1hWQ4Jqaoi
2552;33;696;ri Rumuekini Primary Health Centre;Rural;;0;;;;1;12;1;;;YgH4CEZurY4
2553;33;696;ri Rumueme Model Primary Health Centre;Urban;;0;;;;1;12;1;;;sc1imOzTy4t
2554;33;696;ri Rumuepirikom Model Primary Health Centre;Rural;;0;;;;1;12;1;;;dIgL5MRZW07
2555;33;696;ri Rumuigbo Model Primary Health Centre;Rural;;0;;;;1;12;1;;;iIXcY9hO9pV
2556;33;696;ri Rumuodomaya Model Primary Health Centre;Rural;;0;;;;1;12;1;;;bn8DOikbEEI
2557;33;696;ri Rumuokrushi Model Primary Health Centre;Rural;;0;;;;1;12;1;;;BQXuCQIrKkZ
2558;33;696;ri Rumuolumeni Model Primary Health Centre;Rural;;0;;;;1;12;1;;;JAwgztMuSEX
2559;33;696;ri Shawsand Hospital;Urban;;0;;;;1;12;1;;;Wbyds7WFxxE
2560;33;696;ri Sonabel Medical Centre & Hospital;Urban;;0;;;;1;12;1;;;RldFanY7hXq
2561;33;696;ri Soverign Life Hospital;Urban;;0;;;;1;12;1;;;pOjTehG5sea
2562;33;696;ri Spring Hospital;Urban;;0;;;;1;12;1;;;eFnf5Qs8ffZ
2563;33;696;ri Sterling Specialist Hospital;Urban;;0;;;;1;12;1;;;Inu1ikx6d0b
2564;33;696;ri Stripes Clinic;Urban;;0;;;;1;12;1;;;EwO6pJCUGOz
2565;33;696;ri Ultimate Specialist Hospital;Urban;;0;;;;1;12;1;;;tcJfgpv9taw
2566;33;696;ri University of Portharcourt Teaching Hospital;Urban;;0;;;;1;12;1;;;Ke1y8vsmeC4
2567;33;696;ri Victory Clinic;Urban;;0;;;;1;12;1;;;UFDbDMjJITN
2568;33;696;ri Woji Cottage Hospital;URBAN;;0;;;;1;12;1;;;bcGVjGrCwyD
2569;33;696;ri Woji Model Primary Health Centre;Urban;;0;;;;1;12;1;;;ik2OzzfGi1y
2570;33;696;ri Womens Hospital Ropheka;Urban;;0;;;;1;12;1;;;S5rywaFMziH
2571;33;697;ri Amah Health Centre;Rural;;0;;;;1;12;1;;;
2572;33;697;ri Ebocha Health Centre;Rural;;0;;;;1;12;1;;;
2573;33;697;ri Egi Health Centre;Rural;;0;;;;1;12;1;;;
2574;33;697;ri Elieta Health Centre;Rural;;0;;;;1;12;1;;;
2575;33;697;ri Erema General Hospital;Urban;;0;;;;1;12;1;;;F5MHLc59Vjo
2576;33;697;ri Foundation Clinic;Rural;;0;;;;1;12;1;;;ZxwvFSYg9ni
2577;33;697;ri Gbeye Clinic;Rural;;0;;;;1;12;1;;;wvYBFvU7NrE
2578;33;697;ri Mgbede Community Health Centre;Rural;;0;;;;1;12;1;;;
2579;33;697;ri Ndoni Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2580;33;697;ri Obirikom Health Centre;Rural;;0;;;;1;12;1;;;
2581;33;697;ri Obite Health Centre;Rural;;0;;;;1;12;1;;;
2582;33;697;ri Obiyebe Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2583;33;697;ri Ogbogu Health Centre;Rural;;0;;;;1;12;1;;;
2584;33;697;ri Okposi Health Centre;Rural;;0;;;;1;12;1;;;
2585;33;697;ri Okwuzi Model Primary Health Centre;Rural;;0;;;;1;12;1;;;cEq4J2KblZf
2586;33;697;ri Omoku General Hospital;Rural;;0;;;;1;12;1;;;c8mPyHVf7sh
2587;33;697;ri Omoku Model Primary Health Centre;Rural;;0;;;;1;12;1;;;qoM5d6LxtRm
2588;33;697;ri Omoku Optimed Links Services;Urban;;0;;;;1;12;1;;;qvzWRs2WYgw
2589;33;697;ri Omoku Prize Medicals Limited;Rural;;0;;;;1;12;1;;;SkRUKUsF4QS
2590;33;698;ri Bolo Primary Health Centre;Rural;;0;;;;1;12;1;;;
2591;33;698;ri Ogu General Hospital;Rural;;0;;;;1;12;1;;;
2592;33;698;ri Ogu Primary Health Centre;Rural;;0;;;;1;12;1;;;bHgroUhbsqe
2593;33;698;ri Wakama Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2594;33;699;ri Ayungu Biri Model Primary Health Centre;Rural;;0;;;;1;12;1;;;FTowClyX4hi
2595;33;699;ri George Ama Health Centre;Rural;;0;;;;1;12;1;;;
2596;33;699;ri Ibaka Model Primary Health Centre;Rural;;0;;;;1;12;1;;;UlDC8p3klui
2597;33;699;ri Island Maternity;Rural;;0;;;;1;12;1;;;
2598;33;699;ri Kalio Primary Health Centre;Rural;;0;;;;1;12;1;;;
2599;33;699;ri Ogan Ama Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2600;33;699;ri Ogbugo Primary Health Centre;Rural;;0;;;;1;12;1;;;
2601;33;699;ri Ogoloma Model Primary Health Centre;Rural;;0;;;;1;12;1;;;WKfFn4czH1v
2602;33;699;ri Okochiri Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2603;33;699;ri Okrika Mainland Clinic;Rural;;0;;;;1;12;1;;;Oog0FhA3YKy
2604;33;699;ri Okujagu Health Centre;Rural;;0;;;;1;12;1;;;jnW49W3CHrE
2605;33;700;ri Akabuka Health Centre;Rural;;0;;;;1;12;1;;;
2606;33;700;ri Eberi Primary Health Centre;Rural;;0;;;;1;12;1;;;
2607;33;700;ri Obioha Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2608;33;700;ri Ofeh Health Centre;Rural;;0;;;;1;12;1;;;
2609;33;700;ri Oyoro Ohim Primary Health Centre;Rural;;0;;;;1;12;1;;;
2610;33;700;ri Umuajuloke Comprehensive Health Centre;Rural;;0;;;;1;12;1;;;
2611;33;700;ri Umuokwa Health Centre;Rural;;0;;;;1;12;1;;;
2612;33;701;ri Epellema Health Centre;Rural;;0;;;;1;12;1;;;
2613;33;701;ri Minimah Maternal and Child Health;Rural;;0;;;;1;12;1;;;
2614;33;701;ri Nkoro Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2615;33;701;ri Opobo General Hospital;Rural;;0;;;;1;12;1;;;
2616;33;701;ri Queens Town Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2617;33;702;ri Bethsaida Clinic;Urban;;0;;;;1;12;1;;;
2618;33;702;ri Divine Wisdom Hospital;Urban;;0;;;;1;12;1;;;ZrOJJd1WFi2
2619;33;702;ri Ezinne Maternity;Rural;;0;;;;1;12;1;;;
2620;33;702;ri Heritage Medicare Hospital;Rural;;0;;;;1;12;1;;;JUwsTI1Eo4h
2621;33;702;ri Living Water Hospital;Rural;;0;;;;1;12;1;;;x7jYYtMtfdY
2622;33;702;ri Obeakpu Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2623;33;702;ri Obete Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2624;33;702;ri Oyigbo Christus Royal Hospital;Rural;;0;;;;1;12;1;;;
2625;33;702;ri Oyigbo Faith Maternity Centre;Urban;;0;;;;1;12;1;;;
2626;33;702;ri Oyigbo Holy Child Maternity Clinic;Rural;;0;;;;1;12;1;;;
2627;33;702;ri Oyigbo Vinkas Medical Centre;Rural;;0;;;;1;12;1;;;
2628;33;702;ri Salem Hospital;Urban;;0;;;;1;12;1;;;WCzlcV9pGtM
2629;33;702;ri Umuagbai Primary Health Centre;Rural;;0;;;;1;12;1;;;
2630;33;702;ri Umusia Model Primary Health Centre;Rural;;0;;;;1;12;1;;;
2631;33;703;ri Abuloma Model Primary Health Centre;Rural;;0;;;;1;12;1;;;h3uZkfZ92ak
2632;33;703;ri Aggrey Clinic;Urban;;0;;;;1;12;1;;;n4t7PsApNCN
2633;33;703;ri Amadiama Model Primary Health Centre;Rural;;0;;;;1;12;1;;;Me5vpAhKOHJ
2634;33;703;ri Ashford & Patrice Clinic Ltd;Urban;;0;;;;1;12;1;;;RPbVt6LG01u
2635;33;703;ri Atlantic Medical Centre;Urban;;0;;;;1;12;1;;;iluAKGkxNcn
2636;33;703;ri Azuabie Model Primary Health Centre;Rural;;0;;;;1;12;1;;;J4Q1qkIPEo9
2637;33;703;ri Braithwaite Memorial Specialist Hospital;Urban;;0;;;;1;12;1;;;FH7LMnbnVlT
2638;33;703;ri Bunduama Model Primary Health Centre;Rural;;0;;;;1;12;1;;;KaCdpgU73iu
